object_id,status,valid_from,valid_to,is_current
4661,строится,2019-12-01,2021-08-01,False
4661,введён,2021-08-01,,True
4662,запланирован,2022-07-01,2023-02-01,False
4662,строится,2023-02-01,2025-02-01,False
4662,введён,2025-02-01,,True
4663,запланирован,2025-04-01,2025-08-01,False
4663,строится,2025-08-01,,True
4664,запланирован,2021-12-01,2022-12-01,False
4664,строится,2022-12-01,2025-05-01,False
4664,введён,2025-05-01,,True
4665,запланирован,2019-06-01,2020-03-01,False
4665,строится,2020-03-01,2021-11-01,False
4665,введён,2021-11-01,,True
4666,запланирован,2020-05-01,2021-09-01,False
4666,строится,2021-09-01,2025-03-01,False
4666,введён,2025-03-01,,True
4667,запланирован,2015-09-01,2016-09-01,False
4667,строится,2016-09-01,2020-05-01,False
4667,введён,2020-05-01,,True
4668,запланирован,2025-08-01,2025-11-01,False
4668,строится,2025-11-01,,True
4669,запланирован,2022-03-01,2022-12-01,False
4669,строится,2022-12-01,2023-09-01,False
4669,введён,2023-09-01,,True
4670,запланирован,2018-04-01,2019-03-01,False
4670,строится,2019-03-01,2019-10-01,False
4670,введён,2019-10-01,,True
4671,запланирован,2020-10-01,2021-03-01,False
4671,строится,2021-03-01,2023-05-01,False
4671,введён,2023-05-01,,True
4672,запланирован,2025-09-01,2026-07-01,False
4672,строится,2026-07-01,,True
4673,запланирован,2024-07-01,2025-11-01,False
4673,строится,2025-11-01,,True
4674,запланирован,2023-02-01,2024-03-01,False
4674,строится,2024-03-01,2025-06-01,False
4674,введён,2025-06-01,,True
4675,запланирован,2024-08-01,2025-03-01,False
4675,строится,2025-03-01,2026-07-01,False
4675,введён,2026-07-01,,True
4676,запланирован,2024-01-01,2025-02-01,False
4676,строится,2025-02-01,2025-11-01,False
4676,введён,2025-11-01,,True
4677,запланирован,2024-07-01,2025-08-01,False
4677,строится,2025-08-01,2026-06-01,False
4677,введён,2026-06-01,,True
4678,запланирован,2022-08-01,2023-12-01,False
4678,строится,2023-12-01,2025-02-01,False
4678,введён,2025-02-01,,True
4679,запланирован,2026-05-01,,True
4680,запланирован,2019-09-01,2020-10-01,False
4680,строится,2020-10-01,2021-08-01,False
4680,введён,2021-08-01,,True
4681,запланирован,2026-12-01,,True
4682,запланирован,2019-05-01,2019-12-01,False
4682,строится,2019-12-01,2021-09-01,False
4682,введён,2021-09-01,,True
4683,запланирован,2026-10-01,,True
4684,запланирован,2026-03-01,,True
4685,запланирован,2026-11-01,,True
4686,запланирован,2026-06-01,,True
4687,запланирован,2021-04-01,2022-01-01,False
4687,строится,2022-01-01,2024-06-01,False
4687,введён,2024-06-01,,True
4688,запланирован,2017-05-01,2018-10-01,False
4688,строится,2018-10-01,2020-05-01,False
4688,введён,2020-05-01,,True
4689,запланирован,2020-09-01,2021-08-01,False
4689,строится,2021-08-01,2023-07-01,False
4689,введён,2023-07-01,,True
4690,запланирован,2024-05-01,2025-04-01,False
4690,строится,2025-04-01,2025-11-01,False
4690,введён,2025-11-01,,True
4691,запланирован,2023-07-01,2024-06-01,False
4691,строится,2024-06-01,2026-04-01,False
4691,введён,2026-04-01,,True
4692,запланирован,2018-10-01,2020-03-01,False
4692,строится,2020-03-01,2024-02-01,False
4692,введён,2024-02-01,,True
4693,запланирован,2028-01-01,,True
4694,запланирован,2021-08-01,2022-01-01,False
4694,строится,2022-01-01,2024-12-01,False
4694,введён,2024-12-01,,True
4695,запланирован,2021-08-01,2021-12-01,False
4695,строится,2021-12-01,2022-11-01,False
4695,введён,2022-11-01,,True
4696,запланирован,2017-04-01,2018-03-01,False
4696,строится,2018-03-01,2021-03-01,False
4696,введён,2021-03-01,,True
4697,запланирован,2021-07-01,2022-07-01,False
4697,строится,2022-07-01,2024-10-01,False
4697,введён,2024-10-01,,True
4698,запланирован,2017-11-01,2018-07-01,False
4698,строится,2018-07-01,2021-09-01,False
4698,введён,2021-09-01,,True
4699,запланирован,2026-04-01,,True
4700,запланирован,2029-10-01,,True
4701,запланирован,2020-04-01,2020-11-01,False
4701,строится,2020-11-01,2024-09-01,False
4701,введён,2024-09-01,,True
4702,запланирован,2023-05-01,2023-10-01,False
4702,строится,2023-10-01,,True
4703,запланирован,2024-05-01,2024-08-01,False
4703,строится,2024-08-01,,True
4704,запланирован,2026-01-01,2026-08-01,False
4704,строится,2026-08-01,,True
4705,запланирован,2023-12-01,2024-05-01,False
4705,строится,2024-05-01,,True
4706,запланирован,2024-07-01,2025-06-01,False
4706,строится,2025-06-01,,True
4707,запланирован,2021-04-01,2021-12-01,False
4707,строится,2021-12-01,2023-08-01,False
4707,введён,2023-08-01,,True
4708,запланирован,2018-03-01,2018-08-01,False
4708,строится,2018-08-01,2019-11-01,False
4708,введён,2019-11-01,,True
4709,запланирован,2018-09-01,2019-04-01,False
4709,строится,2019-04-01,2022-12-01,False
4709,введён,2022-12-01,,True
4710,запланирован,2019-10-01,2020-04-01,False
4710,строится,2020-04-01,2022-01-01,False
4710,введён,2022-01-01,,True
4711,запланирован,2020-03-01,2020-10-01,False
4711,строится,2020-10-01,2021-05-01,False
4711,введён,2021-05-01,,True
4712,запланирован,2018-01-01,2018-12-01,False
4712,строится,2018-12-01,2020-11-01,False
4712,введён,2020-11-01,,True
4713,запланирован,2027-10-01,,True
4714,запланирован,2021-06-01,2022-05-01,False
4714,строится,2022-05-01,2025-07-01,False
4714,введён,2025-07-01,,True
4715,запланирован,2027-07-01,,True
4716,запланирован,2025-01-01,2025-11-01,False
4716,строится,2025-11-01,,True
4717,запланирован,2022-12-01,2023-07-01,False
4717,строится,2023-07-01,2024-05-01,False
4717,введён,2024-05-01,,True
4718,запланирован,2028-10-01,,True
4719,запланирован,2023-04-01,2024-04-01,False
4719,строится,2024-04-01,,True
4720,запланирован,2016-08-01,2017-06-01,False
4720,строится,2017-06-01,2020-01-01,False
4720,введён,2020-01-01,,True
4721,запланирован,2027-05-01,,True
4722,запланирован,2017-03-01,2018-04-01,False
4722,строится,2018-04-01,2020-03-01,False
4722,введён,2020-03-01,,True
4723,запланирован,2018-06-01,2019-05-01,False
4723,строится,2019-05-01,2021-02-01,False
4723,введён,2021-02-01,,True
4724,запланирован,2024-06-01,2025-02-01,False
4724,строится,2025-02-01,2025-11-01,False
4724,введён,2025-11-01,,True
4725,запланирован,2028-11-01,,True
4726,запланирован,2019-06-01,2020-05-01,False
4726,строится,2020-05-01,2021-05-01,False
4726,введён,2021-05-01,,True
4727,запланирован,2026-05-01,,True
4728,запланирован,2021-04-01,2022-03-01,False
4728,строится,2022-03-01,2024-06-01,False
4728,введён,2024-06-01,,True
4729,запланирован,2015-10-01,2016-10-01,False
4729,строится,2016-10-01,2020-03-01,False
4729,введён,2020-03-01,,True
4730,запланирован,2022-07-01,2023-09-01,False
4730,строится,2023-09-01,,True
4731,запланирован,2026-06-01,,True
4732,запланирован,2021-05-01,2021-10-01,False
4732,строится,2021-10-01,2024-11-01,False
4732,введён,2024-11-01,,True
4733,запланирован,2024-05-01,2024-12-01,False
4733,строится,2024-12-01,,True
4734,запланирован,2022-04-01,2023-07-01,False
4734,строится,2023-07-01,,True
4735,запланирован,2027-06-01,,True
4736,запланирован,2020-01-01,2021-05-01,False
4736,строится,2021-05-01,2023-08-01,False
4736,введён,2023-08-01,,True
4737,запланирован,2022-06-01,2022-12-01,False
4737,строится,2022-12-01,2024-04-01,False
4737,введён,2024-04-01,,True
4738,запланирован,2019-09-01,2021-01-01,False
4738,строится,2021-01-01,2022-01-01,False
4738,введён,2022-01-01,,True
4739,запланирован,2018-11-01,2019-09-01,False
4739,строится,2019-09-01,2020-09-01,False
4739,введён,2020-09-01,,True
4740,запланирован,2015-09-01,2017-02-01,False
4740,строится,2017-02-01,2021-01-01,False
4740,введён,2021-01-01,,True
4741,запланирован,2022-02-01,2023-05-01,False
4741,строится,2023-05-01,,True
4742,запланирован,2018-08-01,2019-09-01,False
4742,строится,2019-09-01,2022-01-01,False
4742,введён,2022-01-01,,True
4743,запланирован,2023-11-01,2024-06-01,False
4743,строится,2024-06-01,2025-12-01,False
4743,введён,2025-12-01,,True
4744,запланирован,2022-07-01,2023-06-01,False
4744,строится,2023-06-01,2025-03-01,False
4744,введён,2025-03-01,,True
4745,запланирован,2024-03-01,2024-10-01,False
4745,строится,2024-10-01,,True
4746,запланирован,2018-07-01,2019-04-01,False
4746,строится,2019-04-01,2022-09-01,False
4746,введён,2022-09-01,,True
4747,запланирован,2018-11-01,2019-02-01,False
4747,строится,2019-02-01,2022-07-01,False
4747,введён,2022-07-01,,True
4748,запланирован,2023-02-01,2023-11-01,False
4748,строится,2023-11-01,2025-11-01,False
4748,введён,2025-11-01,,True
4749,запланирован,2019-09-01,2020-02-01,False
4749,строится,2020-02-01,2021-11-01,False
4749,введён,2021-11-01,,True
4750,запланирован,2021-07-01,2022-03-01,False
4750,строится,2022-03-01,2023-02-01,False
4750,введён,2023-02-01,,True
4751,запланирован,2019-05-01,2019-11-01,False
4751,строится,2019-11-01,2022-11-01,False
4751,введён,2022-11-01,,True
4752,запланирован,2016-01-01,2017-03-01,False
4752,строится,2017-03-01,2020-05-01,False
4752,введён,2020-05-01,,True
4753,запланирован,2018-08-01,2019-01-01,False
4753,строится,2019-01-01,2021-12-01,False
4753,введён,2021-12-01,,True
4754,запланирован,2021-01-01,2022-01-01,False
4754,строится,2022-01-01,2025-05-01,False
4754,введён,2025-05-01,,True
4755,запланирован,2024-04-01,2024-09-01,False
4755,строится,2024-09-01,,True
4756,запланирован,2023-09-01,2025-01-01,False
4756,строится,2025-01-01,,True
4757,запланирован,2017-10-01,2018-03-01,False
4757,строится,2018-03-01,2019-10-01,False
4757,введён,2019-10-01,,True
4758,запланирован,2023-05-01,2024-08-01,False
4758,строится,2024-08-01,,True
4759,запланирован,2026-01-01,,True
4760,запланирован,2018-03-01,2019-03-01,False
4760,строится,2019-03-01,2022-04-01,False
4760,введён,2022-04-01,,True
4761,запланирован,2026-02-01,,True
4762,запланирован,2023-09-01,2024-10-01,False
4762,строится,2024-10-01,,True
4763,запланирован,2019-09-01,2020-10-01,False
4763,строится,2020-10-01,2023-05-01,False
4763,введён,2023-05-01,,True
4764,запланирован,2020-10-01,2021-06-01,False
4764,строится,2021-06-01,2022-06-01,False
4764,введён,2022-06-01,,True
4765,запланирован,2024-12-01,2025-06-01,False
4765,строится,2025-06-01,,True
4766,запланирован,2024-01-01,2025-03-01,False
4766,строится,2025-03-01,,True
4767,запланирован,2019-10-01,2020-01-01,False
4767,строится,2020-01-01,2021-03-01,False
4767,введён,2021-03-01,,True
4768,запланирован,2021-10-01,2022-02-01,False
4768,строится,2022-02-01,2025-04-01,False
4768,введён,2025-04-01,,True
4769,запланирован,2026-09-01,,True
4770,запланирован,2021-12-01,2022-07-01,False
4770,строится,2022-07-01,2023-11-01,False
4770,введён,2023-11-01,,True
4771,запланирован,2020-03-01,2021-08-01,False
4771,строится,2021-08-01,2022-06-01,False
4771,введён,2022-06-01,,True
4772,запланирован,2022-07-01,2023-11-01,False
4772,строится,2023-11-01,,True
4773,запланирован,2025-11-01,,True
4774,запланирован,2025-06-01,,True
4775,запланирован,2016-06-01,2017-07-01,False
4775,строится,2017-07-01,2019-12-01,False
4775,введён,2019-12-01,,True
4776,запланирован,2017-02-01,2018-06-01,False
4776,строится,2018-06-01,2022-02-01,False
4776,введён,2022-02-01,,True
4777,запланирован,2023-01-01,2024-04-01,False
4777,строится,2024-04-01,2026-03-01,False
4777,введён,2026-03-01,,True
4778,запланирован,2016-09-01,2017-06-01,False
4778,строится,2017-06-01,2018-12-01,False
4778,введён,2018-12-01,,True
4779,запланирован,2020-10-01,2021-03-01,False
4779,строится,2021-03-01,2021-11-01,False
4779,введён,2021-11-01,,True
4780,запланирован,2024-12-01,2026-03-01,False
4780,строится,2026-03-01,,True
4781,запланирован,2026-02-01,2026-07-01,False
4781,строится,2026-07-01,,True
4782,запланирован,2022-05-01,2023-06-01,False
4782,строится,2023-06-01,2024-09-01,False
4782,введён,2024-09-01,,True
4783,запланирован,2028-05-01,,True
4784,запланирован,2023-08-01,2024-05-01,False
4784,строится,2024-05-01,2026-07-01,False
4784,введён,2026-07-01,,True
4785,запланирован,2025-06-01,2026-06-01,False
4785,строится,2026-06-01,,True
4786,запланирован,2018-08-01,2019-02-01,False
4786,строится,2019-02-01,2022-04-01,False
4786,введён,2022-04-01,,True
4787,запланирован,2022-07-01,2023-11-01,False
4787,строится,2023-11-01,2024-05-01,False
4787,введён,2024-05-01,,True
4788,запланирован,2025-03-01,2025-10-01,False
4788,строится,2025-10-01,,True
4789,запланирован,2023-06-01,2024-01-01,False
4789,строится,2024-01-01,,True
4790,запланирован,2018-09-01,2019-05-01,False
4790,строится,2019-05-01,2020-09-01,False
4790,введён,2020-09-01,,True
4791,запланирован,2026-09-01,,True
4792,запланирован,2020-05-01,2021-01-01,False
4792,строится,2021-01-01,2022-12-01,False
4792,введён,2022-12-01,,True
4793,запланирован,2026-11-01,,True
4794,запланирован,2019-05-01,2020-03-01,False
4794,строится,2020-03-01,2022-12-01,False
4794,введён,2022-12-01,,True
4795,запланирован,2016-11-01,2018-01-01,False
4795,строится,2018-01-01,2019-05-01,False
4795,введён,2019-05-01,,True
4796,запланирован,2023-01-01,2023-10-01,False
4796,строится,2023-10-01,,True
4797,запланирован,2016-03-01,2016-10-01,False
4797,строится,2016-10-01,2020-03-01,False
4797,введён,2020-03-01,,True
4798,запланирован,2027-02-01,,True
4799,запланирован,2018-05-01,2019-05-01,False
4799,строится,2019-05-01,2023-02-01,False
4799,введён,2023-02-01,,True
4800,запланирован,2030-11-01,,True
4801,запланирован,2025-06-01,2026-03-01,False
4801,строится,2026-03-01,,True
4802,запланирован,2020-09-01,2021-11-01,False
4802,строится,2021-11-01,2024-06-01,False
4802,введён,2024-06-01,,True
4803,запланирован,2022-06-01,2023-07-01,False
4803,строится,2023-07-01,2026-08-01,False
4803,введён,2026-08-01,,True
4804,запланирован,2026-04-01,,True
4805,запланирован,2018-06-01,2019-10-01,False
4805,строится,2019-10-01,2023-08-01,False
4805,введён,2023-08-01,,True
4806,запланирован,2018-03-01,2018-07-01,False
4806,строится,2018-07-01,2021-01-01,False
4806,введён,2021-01-01,,True
4807,запланирован,2024-04-01,2025-03-01,False
4807,строится,2025-03-01,,True
4808,запланирован,2024-03-01,2024-11-01,False
4808,строится,2024-11-01,,True
4809,запланирован,2029-12-01,,True
4810,запланирован,2023-05-01,2024-08-01,False
4810,строится,2024-08-01,2025-10-01,False
4810,введён,2025-10-01,,True
4811,запланирован,2019-02-01,2019-08-01,False
4811,строится,2019-08-01,2021-10-01,False
4811,введён,2021-10-01,,True
4812,запланирован,2024-02-01,2024-05-01,False
4812,строится,2024-05-01,,True
4813,запланирован,2016-06-01,2017-02-01,False
4813,строится,2017-02-01,2020-03-01,False
4813,введён,2020-03-01,,True
4814,запланирован,2019-08-01,2020-05-01,False
4814,строится,2020-05-01,2023-06-01,False
4814,введён,2023-06-01,,True
4815,запланирован,2021-08-01,2021-11-01,False
4815,строится,2021-11-01,2022-09-01,False
4815,введён,2022-09-01,,True
4816,запланирован,2023-07-01,2024-11-01,False
4816,строится,2024-11-01,,True
4817,запланирован,2024-11-01,2026-01-01,False
4817,строится,2026-01-01,,True
4818,запланирован,2029-04-01,,True
4819,запланирован,2021-11-01,2022-05-01,False
4819,строится,2022-05-01,2024-06-01,False
4819,введён,2024-06-01,,True
4820,запланирован,2025-08-01,2026-03-01,False
4820,строится,2026-03-01,,True
4821,запланирован,2028-04-01,,True
4822,запланирован,2018-05-01,2018-10-01,False
4822,строится,2018-10-01,2021-12-01,False
4822,введён,2021-12-01,,True
4823,запланирован,2026-08-01,,True
4824,запланирован,2019-12-01,2020-03-01,False
4824,строится,2020-03-01,2023-08-01,False
4824,введён,2023-08-01,,True
4825,запланирован,2017-12-01,2019-02-01,False
4825,строится,2019-02-01,2021-06-01,False
4825,введён,2021-06-01,,True
4826,запланирован,2024-09-01,2025-01-01,False
4826,строится,2025-01-01,,True
4827,запланирован,2018-07-01,2019-04-01,False
4827,строится,2019-04-01,2021-12-01,False
4827,введён,2021-12-01,,True
4828,запланирован,2025-04-01,2026-01-01,False
4828,строится,2026-01-01,,True
4829,запланирован,2016-02-01,2017-01-01,False
4829,строится,2017-01-01,2020-10-01,False
4829,введён,2020-10-01,,True
4830,запланирован,2015-10-01,2016-08-01,False
4830,строится,2016-08-01,2019-10-01,False
4830,введён,2019-10-01,,True
4831,запланирован,2016-01-01,2017-01-01,False
4831,строится,2017-01-01,2018-12-01,False
4831,введён,2018-12-01,,True
4832,запланирован,2020-07-01,2021-11-01,False
4832,строится,2021-11-01,2023-09-01,False
4832,введён,2023-09-01,,True
4833,запланирован,2018-05-01,2019-05-01,False
4833,строится,2019-05-01,2021-06-01,False
4833,введён,2021-06-01,,True
4834,запланирован,2023-07-01,2023-11-01,False
4834,строится,2023-11-01,2026-01-01,False
4834,введён,2026-01-01,,True
4835,запланирован,2017-08-01,2017-11-01,False
4835,строится,2017-11-01,2021-04-01,False
4835,введён,2021-04-01,,True
4836,запланирован,2021-02-01,2022-06-01,False
4836,строится,2022-06-01,2023-06-01,False
4836,введён,2023-06-01,,True
4837,запланирован,2016-09-01,2017-03-01,False
4837,строится,2017-03-01,2020-09-01,False
4837,введён,2020-09-01,,True
4838,запланирован,2023-11-01,2025-03-01,False
4838,строится,2025-03-01,2025-09-01,False
4838,введён,2025-09-01,,True
4839,запланирован,2016-04-01,2016-12-01,False
4839,строится,2016-12-01,2020-11-01,False
4839,введён,2020-11-01,,True
4840,запланирован,2020-06-01,2020-10-01,False
4840,строится,2020-10-01,2023-10-01,False
4840,введён,2023-10-01,,True
4841,запланирован,2021-12-01,2022-06-01,False
4841,строится,2022-06-01,2023-07-01,False
4841,введён,2023-07-01,,True
4842,запланирован,2019-03-01,2020-05-01,False
4842,строится,2020-05-01,2023-06-01,False
4842,введён,2023-06-01,,True
4843,запланирован,2019-01-01,2019-04-01,False
4843,строится,2019-04-01,2022-05-01,False
4843,введён,2022-05-01,,True
4844,запланирован,2023-07-01,2024-11-01,False
4844,строится,2024-11-01,2025-06-01,False
4844,введён,2025-06-01,,True
4845,запланирован,2022-12-01,2023-12-01,False
4845,строится,2023-12-01,2025-07-01,False
4845,введён,2025-07-01,,True
4846,запланирован,2018-04-01,2019-07-01,False
4846,строится,2019-07-01,2022-09-01,False
4846,введён,2022-09-01,,True
4847,запланирован,2015-09-01,2016-11-01,False
4847,строится,2016-11-01,2018-12-01,False
4847,введён,2018-12-01,,True
4848,запланирован,2025-11-01,,True
4849,запланирован,2017-09-01,2017-12-01,False
4849,строится,2017-12-01,2020-04-01,False
4849,введён,2020-04-01,,True
4850,запланирован,2025-12-01,,True
4851,запланирован,2021-07-01,2022-08-01,False
4851,строится,2022-08-01,2026-06-01,False
4851,введён,2026-06-01,,True
4852,запланирован,2021-08-01,2022-11-01,False
4852,строится,2022-11-01,2026-03-01,False
4852,введён,2026-03-01,,True
4853,запланирован,2023-04-01,2023-11-01,False
4853,строится,2023-11-01,,True
4854,запланирован,2017-02-01,2017-11-01,False
4854,строится,2017-11-01,2020-02-01,False
4854,введён,2020-02-01,,True
4855,запланирован,2027-12-01,,True
4856,запланирован,2024-02-01,2025-07-01,False
4856,строится,2025-07-01,2026-03-01,False
4856,введён,2026-03-01,,True
4857,запланирован,2019-03-01,2020-06-01,False
4857,строится,2020-06-01,2024-03-01,False
4857,введён,2024-03-01,,True
4858,запланирован,2023-06-01,2023-11-01,False
4858,строится,2023-11-01,,True
4859,запланирован,2020-10-01,2022-02-01,False
4859,строится,2022-02-01,2022-09-01,False
4859,введён,2022-09-01,,True
4860,запланирован,2024-01-01,2024-09-01,False
4860,строится,2024-09-01,,True
4861,запланирован,2026-11-01,,True
4862,запланирован,2028-02-01,,True
4863,запланирован,2024-05-01,2025-07-01,False
4863,строится,2025-07-01,,True
4864,запланирован,2021-11-01,2023-03-01,False
4864,строится,2023-03-01,2023-11-01,False
4864,введён,2023-11-01,,True
4865,запланирован,2029-12-01,,True
4866,запланирован,2019-08-01,2021-01-01,False
4866,строится,2021-01-01,2022-10-01,False
4866,введён,2022-10-01,,True
4867,запланирован,2024-10-01,2025-10-01,False
4867,строится,2025-10-01,,True
4868,запланирован,2016-05-01,2017-02-01,False
4868,строится,2017-02-01,2019-12-01,False
4868,введён,2019-12-01,,True
4869,запланирован,2017-01-01,2018-06-01,False
4869,строится,2018-06-01,2021-09-01,False
4869,введён,2021-09-01,,True
4870,запланирован,2028-03-01,,True
4871,запланирован,2017-01-01,2018-05-01,False
4871,строится,2018-05-01,2020-04-01,False
4871,введён,2020-04-01,,True
4872,запланирован,2025-11-01,,True
4873,запланирован,2016-08-01,2016-11-01,False
4873,строится,2016-11-01,2018-12-01,False
4873,введён,2018-12-01,,True
4874,запланирован,2024-06-01,2025-08-01,False
4874,строится,2025-08-01,,True
4875,запланирован,2018-12-01,2020-01-01,False
4875,строится,2020-01-01,2023-06-01,False
4875,введён,2023-06-01,,True
4876,запланирован,2017-05-01,2018-06-01,False
4876,строится,2018-06-01,2020-08-01,False
4876,введён,2020-08-01,,True
4877,запланирован,2028-01-01,,True
4878,запланирован,2025-07-01,2026-07-01,False
4878,строится,2026-07-01,,True
4879,запланирован,2021-10-01,2023-02-01,False
4879,строится,2023-02-01,2025-12-01,False
4879,введён,2025-12-01,,True
4880,запланирован,2020-01-01,2020-05-01,False
4880,строится,2020-05-01,2022-12-01,False
4880,введён,2022-12-01,,True
4881,запланирован,2024-11-01,2025-04-01,False
4881,строится,2025-04-01,,True
4882,запланирован,2021-12-01,2022-06-01,False
4882,строится,2022-06-01,2023-06-01,False
4882,введён,2023-06-01,,True
4883,запланирован,2026-11-01,,True
4884,запланирован,2027-04-01,,True
4885,запланирован,2026-06-01,,True
4886,запланирован,2028-07-01,,True
4887,запланирован,2026-05-01,,True
4888,запланирован,2023-04-01,2024-03-01,False
4888,строится,2024-03-01,,True
4889,запланирован,2018-09-01,2019-10-01,False
4889,строится,2019-10-01,2023-02-01,False
4889,введён,2023-02-01,,True
4890,запланирован,2024-10-01,2025-06-01,False
4890,строится,2025-06-01,2026-07-01,False
4890,введён,2026-07-01,,True
4891,запланирован,2020-03-01,2020-07-01,False
4891,строится,2020-07-01,2021-01-01,False
4891,введён,2021-01-01,,True
4892,запланирован,2022-03-01,2023-06-01,False
4892,строится,2023-06-01,2024-05-01,False
4892,введён,2024-05-01,,True
4893,запланирован,2026-06-01,,True
4894,запланирован,2023-04-01,2023-07-01,False
4894,строится,2023-07-01,2025-09-01,False
4894,введён,2025-09-01,,True
4895,запланирован,2016-07-01,2017-08-01,False
4895,строится,2017-08-01,2019-03-01,False
4895,введён,2019-03-01,,True
4896,запланирован,2025-01-01,2025-08-01,False
4896,строится,2025-08-01,,True
4897,запланирован,2025-01-01,2026-03-01,False
4897,строится,2026-03-01,,True
4898,запланирован,2023-01-01,2024-06-01,False
4898,строится,2024-06-01,2025-01-01,False
4898,введён,2025-01-01,,True
4899,запланирован,2016-10-01,2017-12-01,False
4899,строится,2017-12-01,2019-05-01,False
4899,введён,2019-05-01,,True
4900,запланирован,2017-02-01,2017-06-01,False
4900,строится,2017-06-01,2019-06-01,False
4900,введён,2019-06-01,,True
4901,запланирован,2028-06-01,,True
4902,запланирован,2023-09-01,2025-02-01,False
4902,строится,2025-02-01,,True
4903,запланирован,2023-08-01,2024-06-01,False
4903,строится,2024-06-01,,True
4904,запланирован,2017-03-01,2018-07-01,False
4904,строится,2018-07-01,2021-02-01,False
4904,введён,2021-02-01,,True
4905,запланирован,2023-12-01,2024-05-01,False
4905,строится,2024-05-01,,True
4906,запланирован,2015-09-01,2016-09-01,False
4906,строится,2016-09-01,2019-01-01,False
4906,введён,2019-01-01,,True
4907,запланирован,2020-11-01,2022-04-01,False
4907,строится,2022-04-01,2023-11-01,False
4907,введён,2023-11-01,,True
4908,запланирован,2020-02-01,2021-06-01,False
4908,строится,2021-06-01,2025-05-01,False
4908,введён,2025-05-01,,True
4909,запланирован,2020-08-01,2021-03-01,False
4909,строится,2021-03-01,2024-12-01,False
4909,введён,2024-12-01,,True
4910,запланирован,2025-10-01,,True
4911,запланирован,2025-08-01,2025-11-01,False
4911,строится,2025-11-01,,True
4912,запланирован,2018-10-01,2020-03-01,False
4912,строится,2020-03-01,2022-08-01,False
4912,введён,2022-08-01,,True
4913,запланирован,2025-05-01,2025-11-01,False
4913,строится,2025-11-01,,True
4914,запланирован,2025-06-01,2025-09-01,False
4914,строится,2025-09-01,,True
4915,запланирован,2023-09-01,2023-12-01,False
4915,строится,2023-12-01,,True
4916,запланирован,2026-09-01,,True
4917,запланирован,2015-07-01,2016-12-01,False
4917,строится,2016-12-01,2019-07-01,False
4917,введён,2019-07-01,,True
4918,запланирован,2024-03-01,2025-05-01,False
4918,строится,2025-05-01,,True
4919,запланирован,2022-03-01,2023-05-01,False
4919,строится,2023-05-01,2025-12-01,False
4919,введён,2025-12-01,,True
4920,запланирован,2019-08-01,2020-07-01,False
4920,строится,2020-07-01,2024-02-01,False
4920,введён,2024-02-01,,True
4921,запланирован,2024-10-01,2025-03-01,False
4921,строится,2025-03-01,,True
4922,запланирован,2017-09-01,2018-03-01,False
4922,строится,2018-03-01,2019-11-01,False
4922,введён,2019-11-01,,True
4923,запланирован,2024-09-01,2026-01-01,False
4923,строится,2026-01-01,,True
4924,запланирован,2027-05-01,,True
4925,запланирован,2016-09-01,2017-07-01,False
4925,строится,2017-07-01,2020-01-01,False
4925,введён,2020-01-01,,True
4926,запланирован,2025-11-01,2026-07-01,False
4926,строится,2026-07-01,,True
4927,запланирован,2017-12-01,2019-03-01,False
4927,строится,2019-03-01,2022-01-01,False
4927,введён,2022-01-01,,True
4928,запланирован,2029-06-01,,True
4929,запланирован,2017-11-01,2019-03-01,False
4929,строится,2019-03-01,2019-10-01,False
4929,введён,2019-10-01,,True
4930,запланирован,2024-09-01,2025-12-01,False
4930,строится,2025-12-01,,True
4931,запланирован,2023-10-01,2024-10-01,False
4931,строится,2024-10-01,,True
4932,запланирован,2020-06-01,2021-11-01,False
4932,строится,2021-11-01,2022-12-01,False
4932,введён,2022-12-01,,True
4933,запланирован,2023-02-01,2024-05-01,False
4933,строится,2024-05-01,,True
4934,запланирован,2025-03-01,2026-06-01,False
4934,строится,2026-06-01,,True
4935,запланирован,2021-10-01,2022-03-01,False
4935,строится,2022-03-01,2022-10-01,False
4935,введён,2022-10-01,,True
4936,запланирован,2023-11-01,2025-04-01,False
4936,строится,2025-04-01,,True
4937,запланирован,2022-03-01,2022-09-01,False
4937,строится,2022-09-01,2026-02-01,False
4937,введён,2026-02-01,,True
4938,запланирован,2025-05-01,2025-12-01,False
4938,строится,2025-12-01,,True
4939,запланирован,2025-05-01,2026-03-01,False
4939,строится,2026-03-01,,True
4940,запланирован,2018-11-01,2020-01-01,False
4940,строится,2020-01-01,2022-06-01,False
4940,введён,2022-06-01,,True
4941,запланирован,2016-12-01,2018-02-01,False
4941,строится,2018-02-01,2021-01-01,False
4941,введён,2021-01-01,,True
4942,запланирован,2018-02-01,2019-07-01,False
4942,строится,2019-07-01,2023-05-01,False
4942,введён,2023-05-01,,True
4943,запланирован,2018-06-01,2019-06-01,False
4943,строится,2019-06-01,2022-07-01,False
4943,введён,2022-07-01,,True
4944,запланирован,2021-05-01,2022-07-01,False
4944,строится,2022-07-01,2024-11-01,False
4944,введён,2024-11-01,,True
4945,запланирован,2018-07-01,2019-03-01,False
4945,строится,2019-03-01,2022-08-01,False
4945,введён,2022-08-01,,True
4946,запланирован,2026-08-01,,True
4947,запланирован,2019-10-01,2020-09-01,False
4947,строится,2020-09-01,2023-05-01,False
4947,введён,2023-05-01,,True
