object_id,developer_id,region_id,planned_year,planned_quarter
3305,22646,61,2027,4
3306,22125,61,2026,3
3307,8086,61,2020,4
3308,17412,61,2022,4
3309,17410,61,2028,2
3310,21497,61,2024,3
3311,1119,61,2026,2
3312,40585,61,2028,1
3313,17684,61,2028,2
3314,6202,61,2029,1
3315,3877,61,2021,3
3316,19404,61,2022,1
3317,20310,61,2025,2
3318,16480,61,2021,2
3319,9318,61,2021,4
3320,14080,61,2028,4
3321,20079,61,2019,4
3322,17283,61,2019,1
3323,17372,33,2019,4
3324,9700,33,2020,1
3325,17528,33,2021,1
3326,19458,33,2023,4
3327,22531,33,2029,1
3328,31805,56,2028,1
3329,20716,56,2024,1
3330,19052,56,2027,3
3331,19443,56,2030,2
3332,36818,45,2029,3
3333,12542,45,2030,3
3334,18576,45,2024,2
3335,18837,45,2023,4
3336,24553,45,2020,2
3337,19516,40,2026,1
3338,23087,40,2028,1
3339,17861,40,2020,1
3340,20342,40,2021,4
3341,14469,40,2028,1
3342,18797,40,2022,3
3343,20224,22,2020,4
3344,15089,69,2019,3
3345,20473,41,2021,3
3346,12640,54,2021,4
3347,12319,54,2022,4
3348,19412,54,2030,1
3349,16501,54,2023,3
3350,17867,54,2026,4
3351,19068,51,2025,4
3352,18979,53,2025,4
3353,798,49,2030,2
3354,20467,78,2019,1
3355,15893,83,2019,4
3356,18795,58,2021,4
3357,18835,85,2026,3
3358,18774,85,2029,1
3359,26239,85,2023,1
3360,20825,85,2025,3
3361,20206,86,2019,4
3362,19260,3,2027,2
3363,19033,4,2022,1
3364,18847,7,2029,2
3365,19478,7,2030,4
3366,18621,6,2030,1
3367,22622,9,2023,3
3368,24492,9,2022,4
3369,14970,9,2028,3
3370,18605,9,2025,3
3371,20169,9,2023,3
3372,2109,9,2023,2
3373,17535,9,2021,1
3374,16325,8,2024,4
3375,21418,8,2029,3
3376,21263,5,2029,1
3377,17652,29,2022,2
3378,22123,29,2019,1
3379,15448,29,2027,3
3380,22189,29,2023,2
3381,22389,29,2027,2
3382,22248,15,2022,1
3383,18788,15,2022,2
3384,13641,15,2022,4
3385,19195,17,2029,1
3386,3946,10,2019,3
3387,1664,10,2020,4
3388,22249,12,2030,1
3389,22273,12,2030,1
3390,20794,19,2022,1
3391,18834,19,2025,2
3392,19341,16,2026,3
3393,19334,38,2028,3
3394,18811,38,2029,3
3395,22241,23,2019,3
3396,16646,23,2029,2
3397,21970,23,2029,4
3398,20678,44,2023,2
3399,19045,44,2022,3
3400,23596,44,2027,2
3401,135,44,2026,2
3402,24905,44,2019,4
3403,34535,44,2020,1
3404,17328,44,2027,4
3405,8975,44,2030,2
3406,5513,44,2019,1
3407,19207,30,2019,4
3408,19732,57,2027,1
3409,22176,57,2021,4
3410,15614,61,2022,1
3411,19378,61,2024,3
3412,148,33,2022,2
3413,21501,24,2025,3
3414,18079,21,2019,2
3415,18976,21,2023,3
3416,37320,21,2020,2
3417,19747,21,2024,2
3418,17001,21,2025,4
3419,41083,21,2026,3
3420,18677,21,2021,4
3421,18515,21,2024,2
3422,20502,21,2023,1
3423,22534,56,2028,3
3424,22135,43,2025,3
3425,22503,69,2029,3
3426,3962,69,2030,2
3427,23387,69,2020,1
3428,10001,69,2028,1
3429,571,69,2023,4
3430,10466,69,2028,1
3431,3913,45,2027,4
3432,19144,45,2023,3
3433,35338,45,2024,2
3434,19267,22,2028,4
3435,6881,22,2030,4
3436,13186,52,2023,2
3437,15552,52,2029,1
3438,19046,20,2028,2
3439,21622,66,2029,1
3440,20886,68,2026,2
3441,17729,60,2023,2
3442,17824,65,2026,3
3443,21858,71,2027,2
3444,27058,71,2022,2
3445,8117,71,2028,1
3446,18612,71,2027,3
3447,24723,71,2019,1
3448,19452,1,2023,3
3449,22178,1,2019,3
3450,2628,1,2022,2
3451,14212,3,2030,1
3452,16954,3,2024,3
3453,22309,3,2019,1
3454,19349,7,2025,3
3455,22439,7,2024,4
3456,19362,7,2029,2
3457,21853,6,2022,2
3458,16613,13,2022,2
3459,20584,13,2026,3
3460,21087,8,2027,4
3461,20479,8,2023,3
3462,7940,8,2024,2
3463,22337,8,2025,2
3464,22786,5,2024,2
3465,19148,5,2019,2
3466,2415,5,2022,1
3467,12932,5,2021,2
3468,19413,11,2030,3
3469,13452,11,2022,1
3470,22794,29,2025,3
3471,10157,15,2022,1
3472,18160,17,2029,4
3473,18467,17,2023,3
3474,19112,17,2030,4
3475,20019,19,2026,2
3476,22723,19,2027,2
3477,16902,19,2025,3
3478,19355,19,2027,4
3479,32247,19,2020,4
3480,15821,19,2022,3
3481,19487,19,2020,3
3482,10571,19,2022,1
3483,24846,19,2030,2
3484,24971,19,2030,4
3485,28928,19,2029,1
3486,17818,19,2030,2
3487,13697,19,2021,1
3488,22662,19,2020,3
3489,2034,16,2028,4
3490,6454,16,2022,4
3491,23288,28,2027,1
3492,22494,23,2019,3
3493,19465,44,2027,1
3494,18552,27,2020,3
3495,13022,35,2020,4
3496,22707,35,2019,2
3497,19727,57,2026,4
3498,21126,61,2022,3
3499,16220,61,2029,1
3500,17286,25,2028,2
3501,16796,24,2027,4
3502,17896,24,2021,3
3503,22920,40,2024,4
3504,22986,45,2024,2
3505,22743,22,2021,3
3506,7703,22,2027,1
3507,17784,22,2020,4
3508,19515,22,2022,2
3509,11171,22,2029,2
3510,22276,22,2030,2
3511,20572,22,2024,4
3512,28892,22,2028,1
3513,23130,31,2027,1
3514,19395,26,2024,3
3515,22758,20,2024,1
3516,19515,20,2027,1
3517,11171,20,2023,2
3518,22276,20,2021,1
3519,20572,20,2030,2
3520,28892,20,2027,3
3521,23001,70,2027,3
3522,21112,36,2028,2
3523,13240,67,2024,1
3524,19272,67,2023,3
3525,21053,85,2022,4
3526,20166,1,2021,2
3527,16714,1,2022,4
3528,17478,3,2028,1
3529,8713,3,2025,4
3530,19082,4,2023,3
3531,20111,2,2029,2
3532,23322,5,2020,4
3533,23203,5,2025,1
3534,16362,5,2021,4
3535,23318,15,2028,4
3536,23015,17,2029,3
3537,15092,16,2026,2
3538,21607,38,2026,4
3539,20066,38,2019,2
3540,17652,14,2023,4
3541,22123,14,2028,1
3542,15448,14,2026,3
3543,22661,23,2028,2
3544,20888,57,2025,4
3545,23243,30,2021,4
3546,22155,30,2021,1
3547,13395,33,2021,3
3548,23293,39,2021,2
3549,23202,56,2020,4
3550,23198,56,2029,3
3551,17891,50,2019,3
3552,24266,48,2022,1
3553,3973,48,2027,4
3554,10871,48,2030,1
3555,18109,48,2022,4
3556,3962,72,2025,1
3557,23387,72,2019,4
3558,10001,72,2029,4
3559,571,72,2029,2
3560,10466,72,2027,3
3561,23364,53,2019,4
3562,21723,83,2029,3
3563,23039,87,2025,4
3564,7760,84,2020,2
3565,23499,84,2019,4
3566,12829,1,2025,1
3567,19873,1,2023,2
3568,23865,3,2028,2
3569,18618,3,2019,2
3570,21317,3,2021,4
3571,23385,7,2024,1
3572,19400,9,2026,2
3573,14413,6,2024,1
3574,23167,13,2026,2
3575,23536,5,2029,4
3576,8416,5,2030,1
3577,23765,11,2026,2
3578,19141,29,2019,4
3579,1119,29,2022,3
3580,40585,29,2028,4
3581,17684,29,2024,3
3582,6202,29,2030,1
3583,3877,29,2021,2
3584,19404,29,2020,2
3585,20310,29,2023,1
3586,16480,29,2022,3
3587,9318,29,2024,4
3588,14080,29,2019,2
3589,20079,29,2029,4
3590,17283,29,2020,3
3591,24846,15,2024,2
3592,24971,15,2021,3
3593,28928,15,2028,4
3594,17818,15,2024,4
3595,13697,15,2030,4
3596,22662,15,2021,2
3597,23931,15,2023,4
3598,23355,17,2024,2
3599,2292,17,2023,1
3600,1803,17,2022,4
3601,11207,17,2030,4
3602,23500,17,2026,2
3603,17166,17,2020,2
3604,17783,12,2024,3
3605,14828,12,2025,1
3606,2995,12,2029,3
3607,23066,10,2021,2
3608,22907,10,2025,4
3609,14583,38,2028,4
3610,21430,44,2024,2
3611,1433,35,2025,1
3612,16422,35,2027,2
3613,23435,35,2019,1
3614,16253,27,2024,2
3615,23481,27,2025,4
3616,17514,24,2025,2
3617,2438,24,2021,3
3618,6098,24,2029,4
3619,28520,24,2030,2
3620,20350,24,2022,3
3621,11304,24,2022,1
3622,27447,24,2023,2
3623,22853,39,2020,4
3624,23815,21,2027,3
3625,18366,31,2026,4
3626,40847,34,2023,2
3627,23205,34,2020,1
3628,23472,34,2020,3
3629,23799,34,2027,3
3630,933,36,2029,4
3631,19688,48,2030,2
3632,23632,78,2025,3
3633,19078,85,2030,3
3634,23859,87,2030,1
3635,22989,1,2027,4
3636,24286,1,2022,3
3637,8658,3,2024,1
3638,19589,4,2020,3
3639,19571,4,2026,1
3640,23678,2,2024,1
3641,23352,2,2020,4
3642,17435,2,2022,1
3643,23315,7,2028,2
3644,36818,7,2025,4
3645,12542,7,2030,2
3646,18576,7,2028,2
3647,18837,7,2019,2
3648,24553,7,2022,2
3649,22404,9,2023,1
3650,17487,9,2029,2
3651,17314,9,2030,1
3652,2506,13,2022,4
3653,19185,5,2020,3
3654,19057,5,2019,2
3655,3468,8,2025,3
3656,16678,29,2024,3
3657,19425,29,2024,4
3658,23537,17,2021,3
3659,23212,17,2019,3
3660,23096,17,2024,2
3661,24002,17,2020,1
3662,15109,12,2028,1
3663,16326,12,2023,3
3664,2779,12,2024,3
3665,2932,12,2019,3
3666,23957,12,2019,2
3667,21208,19,2023,1
3668,22924,10,2027,3
3669,22922,10,2019,3
3670,19146,38,2025,2
3671,11435,38,2024,1
3672,23786,16,2027,1
3673,12143,28,2028,4
3674,19084,23,2028,4
3675,19109,23,2019,1
3676,23224,35,2030,4
3677,23870,57,2019,1
3678,15113,30,2027,3
3679,24084,25,2030,4
3680,24268,25,2029,2
3681,7272,24,2022,4
3682,19004,21,2030,1
3683,28896,21,2028,4
3684,2671,21,2019,3
3685,13417,21,2026,3
3686,23353,21,2026,1
3687,23708,45,2019,3
3688,39864,45,2021,1
3689,19299,45,2028,2
3690,24045,45,2022,4
3691,24306,40,2030,4
3692,23954,43,2026,4
3693,12255,26,2024,1
3694,19183,41,2026,1
3695,23840,66,2024,3
3696,21162,42,2020,2
3697,17632,68,2020,3
3698,19467,68,2028,2
3699,19291,68,2024,4
3700,18699,68,2021,2
3701,18785,48,2023,1
3702,18388,51,2022,1
3703,17431,51,2023,1
3704,15200,51,2019,3
3705,12634,67,2025,1
3706,19003,55,2020,2
3707,11480,59,2019,4
3708,16699,53,2029,1
3709,23867,78,2025,4
3710,23925,1,2026,4
3711,20874,1,2025,4
3712,23760,1,2029,2
3713,24943,3,2019,2
3714,20313,3,2026,3
3715,21839,3,2029,2
3716,16099,3,2026,4
3717,19149,3,2029,3
3718,924,3,2024,3
3719,24976,4,2025,3
3720,19506,2,2020,3
3721,23517,2,2026,4
3722,17642,2,2024,1
3723,22430,2,2025,2
3724,20207,2,2030,1
3725,8521,2,2021,4
3726,19274,2,2020,4
3727,19733,7,2028,4
3728,22142,7,2020,1
3729,19453,9,2030,1
3730,20427,13,2028,2
3731,14137,8,2025,1
3732,17362,8,2024,3
3733,19392,11,2021,1
3734,25407,11,2029,4
3735,13106,11,2030,1
3736,19287,11,2027,2
3737,37433,11,2029,4
3738,26050,11,2023,3
3739,37342,11,2029,1
3740,24945,5,2029,3
3741,21143,5,2023,1
3742,24324,29,2021,2
3743,17492,29,2025,2
3744,21998,15,2030,1
3745,15511,15,2021,1
3746,19277,15,2026,1
3747,2217,17,2026,4
3748,18451,17,2023,4
3749,24515,17,2021,4
3750,23170,17,2028,2
3751,24065,10,2029,1
3752,17174,16,2024,3
3753,1188,16,2028,3
3754,18518,16,2026,3
3755,19417,16,2026,1
3756,19764,16,2027,4
3757,11047,16,2027,2
3758,24379,16,2019,2
3759,20674,44,2024,2
3760,23818,18,2020,4
3761,10953,18,2021,1
3762,23774,18,2019,4
3763,24678,57,2028,3
3764,17553,57,2022,4
3765,24921,57,2019,1
3766,7637,61,2028,1
3767,78,61,2024,3
3768,156,61,2026,1
3769,18358,61,2021,4
3770,13603,61,2026,2
3771,6884,61,2026,3
3772,20215,61,2019,3
3773,15941,61,2022,3
3774,24527,61,2022,4
3775,18615,61,2022,4
3776,33981,61,2021,2
3777,13278,61,2028,2
3778,6889,61,2024,3
3779,16106,61,2026,4
3780,22614,25,2030,3
3781,24862,25,2030,2
3782,21502,24,2025,4
3783,13925,24,2026,2
3784,25854,24,2020,2
3785,19503,24,2021,1
3786,24456,56,2024,2
3787,18702,52,2022,4
3788,24975,37,2025,2
3789,24487,66,2028,3
3790,15203,66,2021,2
3791,24528,66,2026,1
3792,14022,66,2028,4
3793,15251,68,2025,4
3794,20385,68,2028,4
3795,24849,68,2028,4
3796,23140,75,2027,1
3797,24775,48,2023,4
3798,20819,42,2030,3
3799,24962,60,2020,1
3800,45328,59,2030,1
3801,22956,59,2025,3
3802,36591,59,2028,2
3803,17164,59,2025,4
3804,15183,59,2030,4
3805,16404,59,2019,4
3806,28145,59,2019,1
3807,18841,83,2026,4
3808,163,83,2030,3
3809,69,83,2023,3
3810,23955,83,2022,4
3811,1048,83,2028,3
3812,13767,83,2030,1
3813,22002,65,2027,1
3814,14023,65,2022,3
3815,19302,85,2030,1
3816,24687,58,2023,2
3817,19748,76,2027,4
3818,19045,87,2019,4
3819,23596,87,2025,3
3820,135,87,2027,2
3821,24905,87,2023,1
3822,34535,87,2027,3
3823,17328,87,2028,4
3824,8975,87,2021,4
3825,5513,87,2020,1
3826,25007,79,2022,2
3827,24859,88,2021,2
3828,17137,88,2020,3
3829,12570,88,2023,1
3830,14731,88,2024,4
3831,6744,88,2020,3
3832,37314,88,2024,2
3833,25861,1,2029,1
3834,21207,1,2026,2
3835,33756,1,2024,4
3836,12341,1,2023,3
3837,42749,1,2027,3
3838,713,1,2030,3
3839,20850,1,2030,4
3840,15101,4,2022,3
3841,18900,7,2024,4
3842,25640,7,2019,2
3843,23973,13,2022,4
3844,7719,11,2024,3
3845,11398,11,2024,3
3846,22203,5,2030,2
3847,15316,5,2029,4
3848,24479,29,2020,3
3849,16275,17,2025,1
3850,13971,17,2024,2
3851,12544,17,2024,4
3852,7037,17,2026,2
3853,26916,17,2023,2
3854,16305,17,2025,4
3855,16046,19,2023,3
3856,23975,19,2029,4
3857,38709,19,2020,1
3858,23178,38,2020,4
3859,15687,38,2028,1
3860,27509,38,2025,2
3861,18255,16,2024,4
3862,23972,23,2025,1
3863,21869,44,2030,3
3864,24701,18,2023,2
3865,15027,18,2021,1
3866,17768,18,2027,2
3867,26855,18,2024,1
3868,26936,14,2025,1
3869,19730,57,2030,3
3870,24197,30,2021,3
3871,23405,24,2021,1
3872,17372,24,2026,1
3873,9700,24,2028,2
3874,17528,24,2022,3
3875,19458,24,2021,1
3876,22531,24,2023,3
3877,14234,25,2020,1
3878,13676,45,2025,1
3879,17801,45,2022,4
3880,25576,45,2030,2
3881,24036,40,2021,2
3882,23538,52,2027,3
3883,15396,50,2026,3
3884,24600,50,2025,2
3885,2513,50,2022,1
3886,33828,50,2021,1
3887,27312,50,2023,1
3888,3064,50,2023,2
3889,14715,50,2029,2
3890,2080,50,2019,2
3891,25574,50,2020,3
3892,23922,41,2023,2
3893,27453,36,2021,1
3894,23182,64,2022,4
3895,18543,32,2019,1
3896,18731,32,2019,3
3897,11322,54,2024,3
3898,27370,85,2026,1
3899,18891,85,2025,3
3900,24555,62,2029,2
3901,27806,79,2021,1
3902,18774,86,2020,3
3903,26239,86,2024,1
3904,27385,1,2019,1
3905,28367,3,2019,3
3906,23923,4,2023,1
3907,27058,9,2025,2
3908,8117,9,2028,4
3909,18612,9,2025,2
3910,24723,9,2030,3
3911,8036,6,2021,1
3912,28979,6,2027,1
3913,26199,13,2030,3
3914,12337,8,2024,1
3915,21421,8,2023,3
3916,27130,11,2020,1
3917,26273,11,2024,3
3918,28407,5,2020,3
3919,27392,38,2019,2
3920,16556,38,2026,3
3921,28716,19,2023,2
3922,1119,19,2027,1
3923,40585,19,2030,1
3924,17684,19,2022,4
3925,6202,19,2029,4
3926,3877,19,2026,1
3927,19404,19,2019,2
3928,20310,19,2022,2
3929,16480,19,2030,3
3930,9318,19,2027,2
3931,14080,19,2030,3
3932,20079,19,2020,3
3933,17283,19,2024,4
3934,17282,19,2020,3
3935,22836,18,2022,3
3936,21282,28,2024,3
3937,28294,44,2025,1
3938,28632,35,2026,2
3939,24492,27,2023,1
3940,14970,27,2024,1
3941,18605,27,2022,4
3942,18819,27,2025,1
3943,16491,27,2019,4
3944,22429,27,2024,1
3945,19728,57,2025,1
3946,28581,57,2030,4
3947,25825,61,2024,4
3948,18868,61,2021,4
3949,20685,30,2027,1
3950,161,30,2023,1
3951,15304,30,2027,1
3952,22153,40,2029,1
3953,19016,40,2022,2
3954,19011,52,2028,3
3955,25540,52,2022,4
3956,28232,37,2027,1
3957,28255,36,2028,2
3958,27989,75,2020,4
3959,36591,32,2023,2
3960,17164,32,2021,2
3961,15183,32,2030,4
3962,16404,32,2029,2
3963,28145,32,2025,4
3964,23879,69,2019,4
3965,24217,67,2020,1
3966,15528,83,2025,3
3967,14799,65,2021,1
3968,27955,85,2030,1
3969,27109,85,2026,2
3970,24758,71,2028,1
3971,23626,58,2023,3
3972,27564,77,2030,1
3973,2438,88,2022,3
3974,6098,88,2022,1
3975,28520,88,2029,2
3976,20350,88,2021,1
3977,11304,88,2022,1
3978,27447,88,2023,2
3979,19076,1,2026,1
3980,22990,1,2026,1
3981,27959,1,2027,2
3982,17246,7,2019,2
3983,27481,7,2029,4
3984,17693,7,2024,1
3985,17820,7,2021,2
3986,17206,7,2024,2
3987,27694,7,2025,1
3988,20631,7,2028,4
3989,33241,7,2024,1
3990,23778,2,2025,3
3991,32139,2,2022,3
3992,23097,2,2030,4
3993,13344,9,2022,2
3994,13645,9,2025,2
3995,30028,9,2028,2
3996,10379,9,2026,3
3997,24149,9,2020,2
3998,27169,6,2020,2
3999,22286,6,2029,3
4000,27360,6,2025,1
4001,22050,6,2022,3
4002,24662,11,2023,1
4003,23906,11,2024,3
4004,24266,5,2028,1
4005,3973,5,2023,3
4006,10871,5,2023,4
4007,15128,5,2019,2
4008,1825,5,2020,2
4009,30019,5,2019,2
4010,20577,15,2020,4
4011,24068,15,2030,2
4012,24136,15,2029,1
4013,29087,17,2021,1
4014,28484,17,2019,2
4015,19958,17,2019,3
4016,24409,38,2023,1
4017,19123,38,2025,3
4018,16372,38,2019,3
4019,18722,19,2020,1
4020,13929,19,2029,4
4021,19019,19,2028,4
4022,23175,19,2025,1
4023,28208,12,2020,2
4024,29406,12,2029,2
4025,26655,16,2021,2
4026,17366,28,2026,1
4027,29468,44,2029,1
4028,14680,14,2022,2
4029,21892,14,2029,2
4030,24846,61,2027,4
4031,24971,61,2021,3
4032,28928,61,2028,1
4033,17818,61,2025,2
4034,13697,61,2024,4
4035,22662,61,2021,3
4036,7315,24,2025,2
4037,16268,24,2019,2
4038,18865,24,2027,1
4039,23017,24,2026,4
4040,21659,25,2027,1
4041,28093,45,2029,1
4042,11068,45,2023,2
4043,29074,45,2029,4
4044,28448,21,2021,2
4045,20927,40,2029,4
4046,19422,40,2025,2
4047,15551,52,2027,3
4048,25491,33,2022,1
4049,22659,22,2021,1
4050,29275,22,2022,2
4051,28533,31,2023,1
4052,23800,50,2030,1
4053,27730,26,2025,4
4054,29011,66,2026,2
4055,19405,36,2023,2
4056,24939,36,2027,3
4057,23289,72,2025,1
4058,28570,72,2020,3
4059,28827,51,2027,3
4060,12764,65,2022,4
4061,7813,62,2024,4
4062,13516,62,2019,2
4063,22455,62,2022,2
4064,29873,87,2019,1
4065,28875,82,2030,3
4066,29025,1,2023,2
4067,19876,1,2030,4
4068,20596,3,2019,2
4069,22804,3,2023,4
4070,19255,3,2025,1
4071,19464,4,2024,3
4072,30336,7,2025,2
4073,29492,7,2023,3
4074,19135,7,2026,3
4075,24266,2,2023,1
4076,3973,2,2025,3
4077,10871,2,2023,2
4078,22352,6,2019,1
4079,24126,6,2022,3
4080,30771,8,2026,2
4081,30629,11,2023,4
4082,29945,11,2022,3
4083,29006,5,2023,3
4084,29745,5,2027,1
4085,6367,29,2021,4
4086,25136,29,2023,2
4087,27043,15,2027,4
4088,30006,15,2025,4
4089,7637,15,2024,4
4090,78,15,2025,4
4091,156,15,2023,1
4092,18358,15,2030,1
4093,13603,15,2026,1
4094,6884,15,2024,2
4095,20215,15,2028,3
4096,15941,15,2030,4
4097,24527,15,2020,4
4098,18615,15,2019,1
4099,33981,15,2028,1
4100,13278,15,2020,3
4101,6889,15,2019,1
4102,16106,15,2026,4
4103,30094,38,2028,2
4104,34449,38,2020,1
4105,23968,38,2022,3
4106,22222,38,2028,2
4107,31454,38,2026,3
4108,29719,19,2020,2
4109,23176,12,2024,1
4110,21023,12,2020,2
4111,14413,16,2021,2
4112,17242,16,2019,2
4113,15227,16,2022,1
4114,29463,16,2020,3
4115,27008,23,2030,2
4116,30198,18,2030,1
4117,29373,44,2025,3
4118,22553,27,2021,2
4119,30640,61,2024,1
4120,2438,57,2025,2
4121,6098,57,2025,2
4122,28520,57,2019,2
4123,20350,57,2019,3
4124,11304,57,2023,4
4125,27447,57,2027,3
4126,14782,24,2024,2
4127,18890,25,2025,1
4128,12388,25,2029,4
4129,1138,25,2025,1
4130,10081,45,2028,2
4131,28575,45,2027,3
4132,23358,21,2028,1
4133,13344,40,2028,3
4134,13645,40,2030,1
4135,30028,40,2030,4
4136,10379,40,2024,3
4137,24149,40,2026,2
4138,24571,40,2024,1
4139,28887,56,2021,3
4140,13935,31,2020,3
4141,15269,31,2019,2
4142,15554,31,2026,4
4143,24212,31,2021,1
4144,2100,31,2030,2
4145,37995,31,2021,4
4146,12765,31,2026,1
4147,31178,66,2025,1
4148,30272,41,2023,2
4149,22357,34,2019,4
4150,553,34,2024,3
4151,31535,69,2025,4
4152,29446,69,2023,2
4153,26010,46,2019,2
4154,23853,46,2026,4
4155,22008,51,2025,4
4156,24516,59,2021,3
4157,30351,83,2028,3
4158,10033,83,2023,3
4159,22904,85,2020,3
4160,5025,85,2019,1
4161,29750,85,2023,3
4162,27684,53,2019,4
4163,27399,78,2027,4
4164,30226,87,2026,3
4165,28080,76,2025,2
4166,31509,76,2029,1
4167,15324,77,2029,2
4168,30945,1,2025,4
4169,17601,4,2019,2
4170,14576,3,2020,1
4171,26452,3,2019,2
4172,31792,7,2025,4
4173,19768,2,2023,2
4174,31303,6,2021,3
4175,30697,6,2023,4
4176,21974,8,2029,4
4177,20478,8,2030,1
4178,28410,8,2019,1
4179,13519,8,2026,1
4180,18761,8,2024,3
4181,20992,5,2030,3
4182,28158,5,2022,4
4183,20190,5,2021,2
4184,20826,5,2022,4
4185,32762,5,2026,2
4186,30432,11,2029,2
4187,22700,29,2028,3
4188,19638,29,2023,3
4189,28157,29,2023,3
4190,17188,29,2028,3
4191,20309,17,2021,2
4192,32055,17,2028,3
4193,13676,10,2021,4
4194,17801,10,2019,3
4195,25576,10,2024,4
4196,16838,19,2030,2
4197,31232,19,2021,1
4198,22055,19,2022,3
4199,27234,12,2023,2
4200,23378,12,2021,1
4201,27593,12,2026,4
4202,15171,16,2029,3
4203,20665,16,2026,2
4204,29649,16,2025,1
4205,19514,23,2027,1
4206,31162,18,2023,1
4207,30507,18,2022,3
4208,10959,44,2030,1
4209,17747,44,2024,3
4210,33829,44,2024,1
4211,10371,44,2023,3
4212,31671,44,2023,3
4213,20818,35,2026,4
4214,22925,35,2023,4
4215,17307,27,2028,3
4216,22864,61,2022,3
4217,32049,57,2022,2
4218,6728,30,2019,3
4219,22789,30,2026,3
4220,18944,24,2019,2
4221,31633,24,2029,4
4222,23018,24,2030,3
4223,27568,45,2026,3
4224,19060,52,2026,3
4225,22911,52,2028,4
4226,31776,56,2028,4
4227,33278,31,2024,1
4228,108,31,2024,1
4229,18673,31,2022,1
4230,17620,31,2028,2
4231,12743,31,2019,2
4232,28453,31,2029,2
4233,43811,31,2029,1
4234,12435,31,2027,4
4235,22265,31,2027,3
4236,17048,66,2027,1
4237,13574,66,2022,1
4238,32143,66,2029,2
4239,28452,66,2025,3
4240,32859,66,2019,3
4241,32424,69,2019,2
4242,10263,69,2023,4
4243,22755,69,2027,3
4244,14346,37,2023,2
4245,30590,48,2024,3
4246,9123,48,2025,4
4247,20422,48,2026,2
4248,30593,54,2020,2
4249,30164,51,2028,4
4250,1946,51,2019,2
4251,28316,65,2024,1
4252,24874,65,2022,2
4253,21237,83,2020,4
4254,31775,60,2023,3
4255,29013,71,2023,3
4256,30107,1,2022,3
4257,19271,1,2028,4
4258,20653,3,2028,3
4259,32229,3,2028,1
4260,23246,7,2030,3
4261,16045,7,2024,2
4262,23327,7,2027,4
4263,23871,7,2021,4
4264,16661,7,2025,4
4265,33090,7,2027,1
4266,25805,7,2021,1
4267,27767,2,2020,4
4268,22468,9,2022,4
4269,31304,6,2025,2
4270,33025,13,2022,4
4271,32205,8,2029,1
4272,16234,8,2023,3
4273,19797,11,2027,3
4274,23031,5,2024,2
4275,20725,5,2020,4
4276,22428,5,2019,2
4277,22493,5,2026,3
4278,19429,5,2029,4
4279,14212,5,2029,1
4280,16954,5,2029,1
4281,22309,5,2019,1
4282,26622,5,2025,4
4283,29201,29,2019,4
4284,29338,15,2026,2
4285,14662,15,2019,1
4286,20569,15,2028,1
4287,21743,15,2021,1
4288,32094,38,2023,4
4289,31226,38,2024,4
4290,19844,19,2020,4
4291,32047,10,2026,2
4292,7637,12,2019,3
4293,78,12,2030,2
4294,156,12,2030,3
4295,18358,12,2026,3
4296,13603,12,2026,3
4297,6884,12,2020,4
4298,20215,12,2026,4
4299,15941,12,2027,2
4300,24527,12,2019,2
4301,18615,12,2026,4
4302,33981,12,2021,1
4303,13278,12,2022,3
4304,6889,12,2030,3
4305,16106,12,2025,1
4306,18496,16,2024,3
4307,35593,16,2029,3
4308,32763,16,2019,2
4309,31640,18,2020,1
4310,20917,18,2029,4
4311,34103,18,2030,2
4312,14572,18,2021,2
4313,32342,18,2024,3
4314,6856,28,2030,2
4315,30124,28,2022,3
4316,32637,27,2021,2
4317,7637,27,2030,1
4318,78,27,2030,2
4319,156,27,2029,3
4320,18358,27,2022,4
4321,13603,27,2029,1
4322,6884,27,2019,1
4323,20215,27,2019,1
4324,15941,27,2027,2
4325,24527,27,2030,2
4326,18615,27,2022,3
4327,33981,27,2028,3
4328,13278,27,2030,1
4329,6889,27,2019,2
4330,16106,27,2021,4
4331,19729,57,2029,4
4332,33349,30,2022,4
4333,20949,30,2029,3
4334,24461,25,2028,4
4335,30522,25,2022,4
4336,31588,25,2023,3
4337,31763,25,2019,2
4338,25849,24,2019,2
4339,31492,24,2027,4
4340,17320,50,2025,2
4341,23708,50,2027,1
4342,39864,50,2021,2
4343,22481,56,2023,1
4344,18623,31,2026,3
4345,30654,66,2025,3
4346,26292,66,2019,4
4347,16732,66,2020,4
4348,2147,66,2029,1
4349,27502,41,2030,3
4350,33537,37,2020,3
4351,34074,43,2021,1
4352,31674,34,2023,1
4353,31291,36,2028,4
4354,31319,47,2030,2
4355,18711,68,2022,3
4356,15570,68,2030,2
4357,19469,68,2021,4
4358,33695,68,2026,2
4359,32975,54,2020,3
4360,33150,65,2028,4
4361,24774,71,2023,1
4362,16166,71,2029,4
4363,21513,71,2030,4
4364,33893,71,2028,3
4365,17693,87,2027,1
4366,17820,87,2021,4
4367,17206,87,2025,4
4368,27694,87,2028,3
4369,20631,87,2029,1
4370,33241,87,2026,1
4371,17048,87,2023,2
4372,13574,87,2027,4
4373,32143,87,2023,1
4374,28452,87,2025,4
4375,32859,87,2026,4
4376,12007,1,2026,4
4377,24450,4,2026,4
4378,20317,3,2025,3
4379,19247,3,2030,2
4380,29060,7,2030,4
