developer_id,developer_name,developer_inn,developer_ogrn,active_projects,total_construction_volume,living_construction_volume,avg_project_floors,regions_count
16714,СЗ ГРАНИ,5404317059,1235400014904,2,7796.30,3673.20,5.00,1
29074,СЗ КЛЁСТ,1435111702,1021401068501,1,7782.80,5873.48,8.00,1
13180,СЗ МИЛЛЕНИУМ,7703463990,1187746738772,1,7776.22,4038.45,3.00,1
551,СЗ СЕВЕРНАЯ КОМПАНИЯ,6234096820,1116234011365,1,7770.98,1916.34,7.00,1
9419,СЗ ЖК БОТАНИКА,9102258559,1199112014661,1,7765.20,4312.00,10.00,1
18653,СЗ УНИВЕРСАЛСТРОЙ,6027167872,1166027050750,1,7763.50,5008.40,11.00,1
18890,СЗ СК НЗ,3849102470,1243800010013,1,7746.92,5135.78,11.00,1
10853,СЗ РОСТА-ГРУПП,5610150260,1125658040232,2,7717.12,5642.64,5.00,1
17601,СЗ КВАНТ,2315128375,1062315057265,1,7702.44,4016.27,5.00,1
17902,СЗ ПСК СТРОИТЕЛЬНЫЙ КОМПЛЕКС,6671435346,1136671033916,1,7693.16,4554.12,10.00,1
16509,СЗ САНТЕРРА,5012106321,1215000119124,1,7682.10,0.00,8.00,1
39282,СЗ ГОСЖИЛСТРОЙ,6450120531,1256400012406,1,7681.40,4874.40,11.00,1
18892,СЗ ТЮС-НР2,9309026515,1239300015338,1,7666.64,4576.18,9.00,1
32055,СЗ КАРЛА МАРКСА 26,6685124580,1169658146855,1,7663.20,5949.58,8.00,1
2161,СЗ СТК ВАРЯГ,7903526862,1077907002227,1,7659.00,4475.10,6.00,1
11166,СЗ ГРАНИТ,3906978933,1153926040740,1,7637.60,5017.60,9.00,1
36544,СЗ КАПСТРОЙ-НН,5263146489,1215200006746,1,7634.60,6011.30,12.00,1
6288,АЛЬФА-РЕКОРД,6453058803,1026403041280,1,7621.28,5323.70,11.00,1
19030,СЗ СТРОИТЕЛЬ СЕВЕРА,2904032264,1232900004688,1,7614.30,5619.70,5.00,1
26317,СЗ ТЁПЛЫЙ ДОМ,5609204793,1245600002592,1,7607.60,5076.36,11.00,1
18557,СЗ ЖИЛСТРОЙИНВЕСТ,9403026329,1239400002588,2,7607.43,4820.06,10.00,1
1211,СЗ ВИТ-СТРОЙ,7842475456,1127847284950,1,7605.00,5228.10,5.00,1
23867,СЗ НИК,1701027549,1021700513779,2,7589.40,4925.23,6.00,1
8898,СЗ ПАРКОВЫЙ-4,0917036520,1190917000845,1,7588.90,5400.18,10.00,1
16579,СЗ КАРАТ,3906258276,1123926008898,1,7579.26,5039.58,10.00,1
18488,СЗ СИКРЕТ ПЛЭЙС,7203523538,1217200012061,1,7572.30,5083.06,6.00,1
23815,СЗ Д4,2221261533,1242200010194,1,7566.00,4101.13,9.00,1
18403,СЗ АЛЬФАИНВЕСТ,2310225551,1212300038466,1,7565.00,0.00,7.00,1
9394,СЗ БААЛ КУЛИК,7104082145,1197154008061,1,7557.51,5210.71,13.00,1
1668,СЗ СМУ № 2,3254510586,1113256003960,1,7556.50,5097.90,11.00,1
17621,СЗ СТРОЙИНВЕСТ,6155092414,1236100002885,2,7516.85,5745.97,5.00,1
19444,СЗ ДОНЮГ,6166124675,1226100006219,1,7493.00,4845.10,15.00,1
18795,СЗ РЕКОМ ЮГ,9203006565,1149204043944,1,7492.18,4359.08,11.00,1
16501,СЗ ВОСХОД,2222900285,1232200000196,1,7492.00,5207.00,16.00,1
10328,СЗ МОЛОДЕЖНЫЙ,7445024168,1047420504471,3,7467.75,5705.20,2.67,1
23001,СЗ САР СК 1,2801282625,1242800005403,1,7453.00,3998.40,10.00,1
10782,СЗ Н1 ДЕВЕЛОПМЕНТ,5406802935,1195476086959,1,7443.40,4497.60,9.00,1
3196,СЗ СЕВЕР-СТРОЙ,1435257395,1121435010355,1,7426.54,5344.60,9.00,1
33700,ТОРКОНГРУПП,0900015779,1250900002572,1,7407.36,4905.00,11.00,1
11671,СЗ МАТИС,6449011440,1026401998644,1,7402.80,4763.10,11.00,1
34289,СЗ ГРАНДСТРОЙ,2634115527,1252600005987,1,7395.60,4298.28,7.00,1
11711,СЗ ТВН-СТРОЙ,3906387747,1203900000633,1,7395.37,0.00,5.00,1
24486,СЗ ДСК-РАЗВИТИЕ,9303037711,1249300011520,1,7380.00,4599.20,6.00,1
15941,СЗ КВАРТАЛ,4400010441,1224400004091,3,7375.86,4224.55,4.00,1
14413,СЗ ВАШИ МЕТРЫ,7811758888,1217800061797,2,7358.69,5371.12,4.00,2
18431,СЗ БИАТИН,3662995970,1153668022573,1,7357.69,3560.82,10.00,1
9167,ПЕРЕКРЕСТОК - УН,3702566233,1083702021655,1,7343.40,0.00,8.00,1
16115,СЗ ЮЖНЫЙ,6150100968,1216100005010,1,7339.70,0.00,7.00,1
6191,СЗ ВОСТОКСТРОЙ,6732162963,1186733008692,1,7338.00,4002.30,11.00,1
38359,СЗ НОВЫЕ ВЫСОТЫ,3300019103,1253300000051,1,7325.48,5557.28,7.00,1
38125,СЗ ГСР,6800016716,1256800003789,1,7320.30,5126.40,10.00,1
17535,СЗ СТРОЙСТАНДАРТ,6168120725,1236100021321,1,7303.23,4279.04,10.00,1
17756,СЗ СТИМУЛ,1655497868,1231600047436,2,7296.96,5008.65,4.00,1
17773,СЗ СТРОЙСИТИ НН,5263152690,1235200025785,1,7290.00,3621.20,11.00,1
29006,СЗ ФОРТ,0272925404,1240200019146,3,7276.18,3675.18,4.33,1
20572,СЗ ОРИОН,5406808944,1205400049557,1,7257.24,5287.50,18.00,1
31769,ЛАЙМ. КАПИТАЛ,7203591584,1257200006360,1,7252.24,4888.57,8.00,1
23206,СЗ Д-16,5902069610,1245900020068,1,7247.95,3643.10,7.00,1
18973,СЗ ЖК ДОБРОЛЮБОВО,3662305585,1233600011347,1,7229.72,4940.96,15.00,1
937,СЗ АЛЬФА-СТРОЙ,1101156775,1171101002192,2,7223.43,4407.24,10.00,1
27730,СЗ НЕПТУН-23,4000000287,1234000002400,1,7217.16,4862.52,10.00,1
7037,СЗ СТРОЙГРАД,3241501545,1113256014420,1,7206.20,4770.80,11.00,1
19148,СЗ НВ - 1,0272925891,1240200023250,2,7191.04,4407.95,3.00,1
19503,СЗ СТРОИТЕЛЬНЫЙ ТРЕСТ №8,3700020311,1243700005031,2,7181.64,4774.87,6.00,1
9444,СЗ ЛСР. РАЗВИТИЕ,9725020924,1197746563970,1,7171.92,3883.60,9.00,1
16883,СЗ СТРОЙИНВЕСТ,3625014725,1163668111815,1,7171.42,4561.11,17.00,1
4068,ХОЛМЫ,5011032451,1115011000378,2,7170.80,6067.00,4.00,1
12388,СЗ МАИРТА,3827062016,1193850038711,2,7169.08,4538.52,10.00,1
8103,СЗ ПРЕОБРАЖЕНСКИЙ 8,2465324033,1192468018214,1,7167.77,0.00,1.00,1
14150,СЗ ЭКОЛАЙН-СТРОЙ,6671189161,1216600062590,4,7153.28,5772.77,4.00,1
17286,СЗ СЭМ ИРКУТСК,3810077582,1183850033861,1,7147.40,4931.60,10.00,1
28208,СЗ АРКТИК,6312208630,1216300035885,1,7140.40,4760.30,9.00,1
36139,СЗ ТВОЙДОМ,3528343594,1253500000786,1,7135.52,4575.20,9.00,1
14717,СЗ МТК,5036173983,1185074014531,1,7133.74,5120.59,9.00,1
10887,СЗ СУ-3,4401145240,1134401011634,2,7132.27,4494.54,3.00,1
16170,СЗ Б.ДОРОГОМИЛОВСКАЯ 9К2,7730264256,1217700202334,1,7130.99,0.00,2.00,1
6296,СЗ ТМ-СТРОЙ,3444212972,1143443007432,1,7130.00,4680.30,21.00,1
4079,СЗ СПАРТА,4025072526,1024000936827,1,7125.00,5107.60,9.00,1
3858,СЗ ПРОФСТРОЙЯР,7604335041,1177627037433,1,7109.50,5300.50,5.00,1
18366,СЗ СК БУЛАТ,3525489443,1233500009148,1,7099.70,4637.50,8.00,1
19443,РЕМ И С,0300025180,1240300005395,2,7072.65,4415.04,7.50,1
14191,СЗ МЕРКУРИЙ,3906400532,1213900003569,1,7065.51,4606.51,10.00,1
19267,СЗ 33 ПАРК,3300008126,1233300010591,1,7063.80,5043.40,11.00,1
29783,СЗ ЛОГОС,9110089600,1159102012904,1,7054.12,0.00,8.00,1
71,СЗ ДОМСТРОЙ,6729018430,1026701441601,1,7045.51,5169.15,17.00,1
16372,СЗ ФОНТАНЫ,9102278058,1219100017542,1,7045.13,3166.20,10.00,1
34052,СЗ МОСКОВСКИЙ,9102296748,1249100006803,1,7043.00,4155.70,17.00,1
19147,СЗ ВЕРДОН,9201509394,1159204020304,16,7037.37,5484.70,4.00,1
28892,СЗ ОРИОН,2901320666,1252900001067,1,7035.50,0.00,4.00,1
15986,СЗ ЖК РЕЗИДЕНЦИЯ,3906963567,1153926018168,1,7019.61,4178.06,6.00,1
16987,СЗСТАРЫЙ ГОРОД,4000004228,1234000006338,1,7009.84,4818.88,17.00,1
42247,СЗ МОРЕ ГРУПП,3528347197,1263500000917,1,7002.70,4799.51,17.00,1
16100,КОМОССТРОЙ ТУКАЯ СЗ,1660335887,1191690078128,1,6990.60,2587.30,5.00,1
7425,СЗ РСИ,2703097720,1182724025252,1,6983.83,3286.92,10.00,1
5398,ЭВЕНТ - СТРОЙ,7453148382,1057424583655,2,6982.27,5255.36,6.00,1
15957,СЗ МОНОЛИТ-СТРОЙ,8911026015,1118911002253,1,6978.17,4564.41,5.00,1
6953,СЗ ПАРАДИЗ ИНВЕСТ,5528204234,1095543020980,1,6976.00,4560.00,6.00,1
1903,СЗ СЕВЕРСТРОЙ,6829088819,1136829000835,1,6968.20,5041.00,10.00,1
19168,СЗ ПИОНЕРСК СТРОЙ,3900017228,1233900012037,1,6966.19,0.00,6.00,1
18735,СЗ ЗОДЧИЙ,3444279430,1233400004606,1,6960.00,4691.49,10.00,1
6181,СЗ ПСК,1327023216,1141327003102,1,6943.27,5040.13,12.00,1
21370,СЗ НОВАЯ ЭПОХА,3900021464,1243900001400,1,6937.01,4436.77,6.00,1
17944,СЗ РЕГИОНИНВЕСТ,1500011130,1231500003371,1,6929.00,3438.61,9.00,1
31509,СЗ К-212,0400028427,1250400001455,1,6928.93,3186.32,12.00,1
9866,СЗ МОЙ РИТМ 2,5504220903,1105543029350,1,6927.37,3166.07,6.00,1
18496,СЗ ПИОНЕРСКБАЛТСТРОЙ,3900017147,1233900011950,1,6897.70,4247.90,6.00,1
3094,СЗ СИЦ,3528076885,1023501243699,1,6894.49,4268.99,13.00,1
18949,СЗ СК ПАРИТЕТ,7604393815,1237600009107,1,6885.30,4077.83,10.00,1
39882,СЗ ДУОСТРОЙ,2222912812,1252200012954,1,6871.30,3846.50,9.00,1
17356,СЗ ФРЖС РК,1101177623,1231100004090,1,6869.59,5909.51,6.00,1
587,СЗ СРК ДОН,3625008979,1063667228350,1,6864.90,5341.20,4.00,1
7327,СЗ ДОБРОДОМ-РЕГИОН,2462061481,1182468035507,1,6854.68,3730.77,13.00,1
18767,СЗ ВЕРТИКАЛЬ,5700008950,1245700001580,1,6851.90,4101.20,15.00,1
16878,СЗ ИНТЕРСТРОЙ ТАМБОВ,6800002262,1236800001140,1,6830.80,4636.00,18.00,1
2022,СЗ КОМПЛЕКТ,3235001826,1023201293114,1,6827.64,4427.20,11.00,1
24036,СЗ ЖК НА ЛЕНИНА,2901314454,1232900004732,2,6822.05,4947.89,5.00,1
3895,СЗ СРС,3435114739,1123435002371,1,6821.17,3842.17,9.00,1
11047,СЗ РЕНОВА,3328024086,1193328011690,1,6817.60,4488.30,5.00,1
16357,СЗ ВССТМ,7325170777,1207300009839,2,6813.56,5129.76,5.00,1
33578,СЗ БРЮХОВЕЦКАЯ ЯРМАРКА,2327014069,1152363000790,1,6808.53,4544.23,8.00,1
10953,СЗ НАШ ДОМ,7430024260,1157456016850,1,6803.50,4692.00,6.00,1
12020,СЗ АМУРКОМ,2801091853,1032800063185,1,6769.80,4010.60,11.00,1
13680,СЗ МЕРИДИАНСТРОЙ,2224210150,1212200025883,1,6759.58,3917.54,9.00,1
18827,ТЕКТУМ-СТРОЙ,2628062010,1232600010994,1,6735.00,4636.81,10.00,1
4072,СЗ РОДОНИТ-ИНВЕСТ,5921023650,1085921000770,1,6732.60,3765.20,10.00,1
9482,СЗ МЕЩЕРА,6234094598,1116234008263,3,6706.89,5530.70,4.67,1
17857,СЗ ПАРИТЕТ. УРАЛ,7203562008,1237200015436,1,6695.01,4943.88,7.00,1
14418,СЗ УЧАЛЫ,0274962602,1210200000174,2,6690.11,4364.28,5.00,1
23765,СЗ НОВОЕ ЖИЛЬЕ,1684011352,1231600012270,1,6684.13,2945.67,7.00,1
40715,СЗ ИНВЕСТ-СТРОЙ,0700023395,1250700001970,1,6676.48,4961.84,8.00,1
23109,СЗ ЦЕХ,3700017358,1243700002061,1,6673.10,3650.50,11.00,1
12026,СЗ ВЛАДИВОСТОК ДЕВЕЛОПМЕНТ,2540257325,1202500019347,1,6670.90,2914.70,9.00,1
26916,СЗ СТРОЙГРАД,5038168058,1225000118507,1,6670.29,3115.15,6.00,1
24126,СЗ АКСИОМА.ЛЕНИНГРАД,9102248832,1189112036739,1,6661.70,5167.55,11.00,1
929,СЗ ИНЖЕНЕР,4629005410,1034637002707,1,6659.60,4556.30,11.00,1
18239,СЗ КУРГАН-3,7456049051,1217400034169,1,6659.22,4760.50,11.00,1
16438,СЗ КОРД,7460058644,1227400042044,1,6644.61,4968.54,11.00,1
19092,СЗ ОМЕГА,6382101383,1246300012155,1,6642.00,5107.23,11.00,1
18935,СЗ СК-СТРОЙ,2635221609,1162651068810,1,6641.30,3697.70,10.00,1
21853,СЗ НК РАЗВИТИЕ,4705096235,1224700014219,1,6621.70,5354.94,4.00,1
6611,СЗ СТРОЙ ПРОФИТ,7725338047,5167746269884,4,6595.39,5246.37,3.00,1
3584,СЗ СК СМУ 177,2130199567,1182130003736,1,6572.84,4541.61,9.00,1
2049,ДОСУГ СЕРВИС,6625029325,1036601478979,1,6572.40,4839.21,11.00,1
7797,СПЕЦЗАСТРОЙЩИК УКС АВИТЕК,4345488153,1194350000965,1,6567.70,4126.30,13.00,1
1603,СЗ ТАМБОВПРОМСТРОЙХОЛДИНГ,6829001720,1036891200422,1,6550.60,3300.20,11.00,1
25576,СЗ СТК,1400034849,1241400004845,1,6521.93,5306.85,8.00,1
19136,ИНВЕСТТЕХСТРОЙ,0917041086,1200900004458,1,6510.36,3757.36,8.00,1
14782,СЗ ОЛИМП СИТИ,7604386864,1227600011836,1,6498.70,4375.50,6.00,1
17784,СЗ СМУ КИРЖАЧ,3300007450,1233300009920,1,6497.20,3830.19,5.00,1
18772,СЗ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ 8,0816040512,1210800000124,2,6478.24,4311.28,8.00,1
13053,СЗ АРТСТРОЙТОРГ,2502043026,1112502000742,3,6475.44,4731.98,4.00,1
6378,СЗ ГОР-СТРОЙ,2015041780,1072031003384,1,6462.42,4558.45,10.00,1
15200,СЗ ИМПЕРИАЛ,2801178430,1122801010529,1,6462.36,3906.11,11.00,1
2391,РИК,5407023900,1065407147167,2,6458.88,0.00,6.00,1
6730,МОССТРОЙ,7704820556,1127747129278,1,6442.21,0.00,10.00,1
1459,СЗ ТВЕРЬДОМСТРОЙ,6950175070,1136952020479,1,6433.18,3890.38,10.00,1
19003,СЗ АВИЛОН,5700004088,1235700002273,1,6431.13,4378.80,9.00,1
19262,СЗКВАРТАЛ,1400035923,1241400005912,1,6428.00,3226.24,10.00,1
13586,СЗ АЛЬЯНССТРОЙ,6150101104,1216100008706,1,6427.80,4172.40,8.00,1
17639,СЗ СПУТНИК,9102270690,1219100001691,1,6424.63,4199.40,10.00,1
24849,СЗ ГОРОД,7000011012,1237000008453,1,6416.73,3079.08,10.00,1
11148,СЗ МОСКОВКА-ДОМ3,5507264391,1185543025348,1,6415.00,3340.88,6.00,1
17350,СПЕЦЗАСТРОЙЩИК СРЕТЕНСКИЙ ПОСАД,4345525461,1234300004586,1,6409.76,4449.65,11.00,1
10471,СЗ ГЛАВСТРОЙ-ЮГ,2631039902,1192651009616,1,6378.30,4195.20,10.00,1
14022,СЗ АНТЕЙ,7703464009,1187746738783,1,6372.00,5273.65,12.00,1
15968,СЗ ЖК-СТРОЙ,7448243947,1227400026996,1,6370.03,1931.57,6.00,1
14583,ИСК СЗ СТРОЙГРАД КРЫМ,9102224711,1179102003079,1,6368.77,4777.86,9.00,1
15385,СЗ КОРПОРАЦИЯ РАЗВИТИЯ СТРОИТЕЛЬСТВА,2628059722,1192651013884,1,6366.51,3604.40,7.00,1
3774,СЗ ПРОМГРАЖДАНСТРОЙ,5243019316,1035200957912,1,6365.68,4982.22,9.00,1
27370,СЗ ГСА ДЕВЕЛОПМЕНТ,9310009539,1239300009530,10,6360.46,6360.46,2.20,1
16591,СЗ ИЗВЕСТИЯ ХИЛЛ,2367017838,1212300006115,1,6358.20,0.00,10.00,1
32887,СЗ АРТСТРОЙ,8602320147,1258600007820,1,6344.63,4183.62,15.00,1
29230,СЗ ТРАСТ,6318053196,1196313100730,1,6342.70,3796.10,7.00,1
1859,СЗ УРАЛАВТОСТРОЙ,7445028885,1067445004560,1,6320.28,3814.43,11.00,1
16234,СЗ ПЕРИМЕТР ПЛЮС,5473004610,1225400025124,1,6304.40,3447.50,9.00,1
30801,СЗ СМУ-5,6700033683,1256700006452,1,6303.46,3974.70,11.00,1
11322,СЗ БЕРАЗ,4401107485,1104401002980,1,6294.30,3608.80,7.00,1
22707,СЗ АСТРА,5800009146,1245800007408,1,6280.39,3977.22,11.00,1
18979,СЗ АСПЕКТ,6027173192,1166027058339,1,6266.00,3730.80,10.00,1
7848,СПЕЦЗАСТРОЙЩИК ПС НЕДВИЖИМОСТЬ,4345422498,1154350003697,1,6259.45,2979.01,8.00,1
17692,СЗ НСК-ДОН,6164139186,1226100024358,3,6247.80,0.00,16.00,1
35335,СЗ ЖК ЗАРЯ,9408010001,1249400006085,1,6245.00,4121.60,5.00,1
13772,СЗ МКД-РЕГИОН,0278942727,1180280043965,1,6241.81,4649.88,10.00,1
10467,СЗ ХАЛТУРИНСКИЙ,6168107139,1196196020844,1,6232.78,3089.41,12.00,1
15284,СЗ СМУ-2,3460082833,1223400006610,1,6229.04,4368.56,10.00,1
32342,СЗ ПАРИТЕТ,7453359129,1247400011957,1,6211.43,4145.19,9.00,1
16922,СЗ ЛЕРМОНТОВ,6234101728,1126234003730,1,6209.69,3205.35,11.00,1
14701,СЗ МАСТЕРГРАД,2130221117,1202100007482,1,6198.00,3828.80,9.00,1
10371,СЗ ФАВОРИТ,3906265587,1123926031470,1,6187.40,4046.80,8.00,1
28193,СЗ ВИНДОМ 1,1686037067,1241600012257,1,6182.61,2921.08,10.00,1
17818,СЗ ВЕКТОР,0816041361,1210800001136,1,6177.12,5418.32,8.00,1
23018,СЗ СТРОИТЕЛЬНЫЙ ТРЕСТ №7,7604392811,1237600005697,2,6174.65,4087.43,6.50,1
16795,СЗ ОРИЕНТ-ДВ,2536308908,1182536006883,1,6173.30,3630.20,9.00,1
12096,СЗ СК ЖИЛРЕГИОНСТРОЙ,3528311458,1203500001374,1,6166.12,4287.53,9.00,1
44302,СЗРРМ ГРУПП,9705253060,1267700029222,1,6159.80,0.00,7.00,1
18372,СЗ РЕГИОН-2,1840104399,1211800009068,8,6139.03,6139.03,2.25,1
37995,СЗ АЛЬФА,7415069965,1107415002133,1,6136.00,4433.48,11.00,1
19764,СЗ МАЭСТРО,3906403075,1213900007067,1,6120.80,3716.96,5.00,1
13142,СЗ АРТ-М,5503193982,1205500023684,1,6120.60,4387.60,11.00,1
32679,СЗ МСК,9714074910,1257700204530,1,6113.24,3739.82,6.00,1
14520,СЗ ЮГИНВЕСТГРУПП,9102034710,1149102061767,1,6093.91,3133.53,8.00,1
1602,СЗ РОСБАЛТСТРОЙ,3906128326,1043902846350,3,6091.80,4791.30,3.00,1
23355,СЗ КАНТА СТРОЙ,5904407455,1235900016120,1,6088.60,3362.70,9.00,1
12249,СЗ-УИП,2723044405,1032700457492,1,6082.01,3917.80,11.00,1
18794,СЗ СТРОЙИНВЕСТ,3811043434,1153850032148,1,6060.55,3535.37,9.00,1
17403,СЗ КОНТУР-Л,3700012832,1233700010851,2,6057.05,4635.45,4.00,1
21743,СЗ МЕТРОНОМ,3663162065,1233600008950,1,6053.20,3922.70,5.00,1
1506,СЗ СПМК-8,2115902506,1042137004470,2,6041.50,4546.00,6.00,1
27399,СЗ БАЙ-ХААКСКАЯ,1700004002,1221700001170,1,6028.70,4081.40,10.00,1
24874,СЗ ВМЕСТЕ,3100025702,1233100014190,1,6026.20,4013.80,9.00,1
36810,СЗ ВКС,3461071344,1253400008531,3,6023.27,4194.34,5.67,1
24527,СЗ КВАРТАЛ,0572029529,1210500014460,1,6018.80,4742.60,4.00,1
14267,СЗ РУСЬ,7816279173,1157847267863,1,6018.70,4560.40,9.00,1
1221,СЗ ОМЕГА-ГРУПП,5905293994,1125905008151,1,6012.10,3174.00,5.00,1
2032,СЗ УДАЧА ЮГО-ЗАПАД МБ,6950037218,1156952014229,3,6010.00,5937.30,2.00,1
1420,СЗ ТАНАР,3812002127,1023802454345,2,6004.93,3458.30,5.00,1
16215,СЗ ГРС,5047264336,1225000057182,1,6002.18,3017.48,5.00,1
3995,СЗ БИЛДИНГ ГРУПП,6732080252,1146733019707,1,6001.10,4118.40,11.00,1
24775,СЗ ВОЛЖСКИЙ БРИЗ,1200014683,1241200001547,1,6000.00,3897.33,6.00,1
11480,СЗ КАСКАД+,4632203108,1154632004405,1,5993.52,4652.64,11.00,1
6346,СЗ БЕРЕГА-СТРОЙ,7604305992,1167627073096,2,5990.20,3762.40,5.00,1
13641,СЗ ЭТАЛОН,2901277080,1162901056383,1,5987.00,4423.32,10.00,1
18757,СЗ ЭЛЕФЕР,6678136916,1246600024043,2,5984.29,4208.35,4.00,1
1609,СЗ ЭКОНОМ-СТРОЙ,3702716023,1133702030648,1,5981.50,3281.95,12.00,1
19120,СЗ ЛЬВА ТОЛСТОГО 10А,1000013273,1231000007259,1,5974.60,3151.60,8.00,1
18834,СЗ КМВ СТРОЙ,2626052760,1242600002336,2,5969.80,3902.80,5.00,1
23366,СЗ ЛИДЕРСТРОЙ,2631044444,1242600002237,1,5968.10,4465.07,5.00,1
18943,СПЕЦЗАСТРОЙЩИК ПРОФСТРОЙ,4345531627,1244300003672,1,5967.00,3147.10,12.00,1
19496,СЗ МУЗЫКА,4824102054,1214800005914,1,5965.61,4309.82,11.00,1
7626,СЗ ГОРЖИЛСТРОЙ,7203210486,1087232001548,1,5922.52,2878.78,7.00,1
16556,СЗ АЛЬБИРЕО ПЛЮС,9104002136,1149102097506,1,5914.47,3690.78,10.00,1
37579,СЗ ДОМ ЛЕНИНА,0269048496,1250200018133,1,5912.50,4002.04,10.00,1
22911,СЗ ВИТА НА ЛИНИИ,5503269166,1235500005762,1,5889.80,3493.60,9.00,1
39065,СЗ НОВА ДЕВЕЛОПМЕНТ,7447294145,1207400010982,7,5888.80,5888.80,2.00,1
13900,СЗ ПРИВИЛЕГИЯ-2,7453341795,1217400025358,8,5886.00,5537.34,2.00,1
26855,СЗ МОНОЛИТ-МАГ,7455008574,1127455002586,1,5877.50,3247.51,5.00,1
15566,СЗ-11,4205410527,1224200014565,1,5872.40,4161.40,16.00,1
23442,СЗ ЛАРИМАР,2540281367,1232500031774,1,5871.55,1893.08,10.00,1
15075,СЗ ГОРНИЦА,1328018434,1201300000329,1,5843.85,3086.04,9.00,1
3448,СЗ С.О.Ю.З.,0323395684,1160327060354,1,5813.72,2905.10,13.00,1
25347,СЗ ГАГАРИНСКИЙ,2901148920,1062901054292,1,5812.90,3615.20,10.00,1
18785,ПТИЦЕФАБРИКА ПРИВОЛЖСКАЯ,1224003923,1171215003563,1,5803.50,3308.39,6.00,1
16427,СЗ ЭКОВЕСТ,7729714246,1127746527732,4,5793.72,0.00,3.75,1
43688,СЗ НОВОРОССИЙСКИЙ,7449157521,1257400014673,1,5792.67,4008.40,11.00,1
24360,ТИТАН,3906211990,1093925031595,1,5780.70,0.00,5.00,1
20189,СЗ СТРОЙАКТИВ ПЛЮС,2700032121,1242700008803,1,5778.75,3507.05,6.00,1
19405,СПЕЦЗАСТРОЙЩИК СТРОЙСИТИ,4345524757,1234300003607,1,5769.10,3536.40,12.00,1
18484,СЗ СТРОЙАКТИВ,2700020020,1232700016878,1,5752.16,3850.73,9.00,1
13769,СЗ ИЗУМРУДНЫЙ,6612056353,1216600032406,1,5742.13,3642.67,7.00,1
18681,СЗ СПБ-СИБИРЬ,7203405460,1167232093225,1,5735.20,4296.70,6.00,1
27109,СЗ СИРИУС БИЛД,9310014320,1249300010607,1,5734.67,3605.60,10.00,1
40771,СЗ БАЛТИК БРИЗ,3900026511,1243900006624,2,5725.86,0.00,6.00,1
19106,СЗСС,1400022667,1231400005638,1,5703.87,3803.65,9.00,1
23353,СЗ ПРОМЕТЕЙ,2225232050,1242200001042,1,5703.10,2590.50,5.00,1
18382,СЗ МОЛОДЕЖНЫЙ,3801153290,1213800011248,1,5702.90,3899.20,11.00,1
39296,СЗ БАЗИС ЛТД,3500013282,1253500002007,1,5684.30,4340.00,10.00,1
17891,СЗ МСГ,0107036592,1200100002190,1,5675.40,3301.58,4.00,1
32828,СЗ КИГ,1659106931,1101690065729,1,5673.50,2233.30,7.00,1
36927,СЗ КОЖЕВНИКОВА,7449158860,1257400027422,1,5673.00,4140.13,11.00,1
2577,СЗ СК РЕГИОН,2904028645,1162901063456,1,5661.00,4332.00,4.00,1
19174,СЗ СЕТТ ЛУГОВАЯ,3100029023,1243100001429,3,5660.70,4403.64,4.00,1
23202,СЗ БАЙКАЛСТРОЙРЕСУРС,0323351430,1100327005591,1,5647.00,3991.60,9.00,1
30945,СЗ СМОЛЕНСКИЙ БУЛЬВАР,7751327235,1247700586946,1,5630.20,2274.60,8.00,1
17901,СЗ СИЦ ГРУПП,3528336639,1233500000238,1,5590.20,4026.80,9.00,1
17335,СЗ САПСАН,0300015946,1230300005407,1,5581.70,3241.50,17.00,1
24416,СЗ МДК ГРУПП,7452170579,1257400004762,1,5571.28,3459.27,11.00,1
34168,СЗ НОВАТИС,2723183776,1152724012462,1,5566.30,3892.99,11.00,1
12579,СЗ ТЕРМИНАЛ-ХОЛДИНГ,6322021976,1036301122307,1,5562.20,4154.83,11.00,1
15580,СЗ АВИАЛЬ,6234111860,1136234000264,1,5558.00,1740.99,4.00,1
23931,СЗ КУБ,3666270950,1243600008233,1,5552.80,3363.70,7.00,1
30272,СЗ СТРОЙСИТИ2000,5032345046,1225000096705,1,5545.30,3584.39,6.00,1
29275,СЗ АЛЬФА ГРУПП,3300009810,1243300001559,1,5535.90,3514.20,6.00,1
10316,СЗ ЛУЧШИЙ ДОМ,4401195442,1204400001520,1,5526.86,3615.20,8.00,1
13157,СЗ СТРОЙПЛЮС,3255514784,1113256002837,1,5523.90,4020.60,11.00,1
17936,СЗ БАДМ ДЕВЕЛОПМЕНТ,0816007748,1090816000483,1,5517.80,3406.00,10.00,1
13806,СЗ ЗЕЛЕНОГРАДСК СТРОЙ,3906354452,1173926012776,1,5516.57,3041.36,6.00,1
7194,СЗ ИСТОРИЧЕСКИЙ ЦЕНТР,3328486732,1123328007186,1,5492.49,3430.88,10.00,1
15166,СЗ СОЦПРОМСТРОЙ-МЭЦ,5032282163,1145032006305,1,5477.62,0.00,9.00,1
19311,СЗ ИСК ГЛАВМОНТАЖОБЪЕДИНЕНИЕ,2511109604,1192536018685,1,5477.00,3924.80,8.00,1
16207,СЗ КМАСТРОЙ-ИНВЕСТ,3100004237,1223100009637,1,5466.67,4592.98,5.00,1
